CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/24/2014,20:20,BROOKLYN,11215,40.6650271,-73.9864505,"(40.6650271, -73.9864505)",14 STREET                       ,6 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,357558,BICYCLE,UNKNOWN,,,
06/17/2014,15:00,,,40.69609,-73.9753213,"(40.69609, -73.9753213)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,2985496,BICYCLE,UNKNOWN,,,
06/24/2014,13:54,QUEENS,11693,40.5867782,-73.8146437,"(40.5867782, -73.8146437)",ROCKAWAY BEACH BOULEVARD        ,BEACH 91 STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,357086,BICYCLE,OTHER,,,
06/28/2014,22:59,BROOKLYN,11217,40.6834193,-73.9819939,"(40.6834193, -73.9819939)",3 AVENUE                        ,BERGEN STREET                   ,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,,,,766040,BICYCLE,UNKNOWN,,,
06/28/2014,15:18,BROOKLYN,11226,40.6503881,-73.958708,"(40.6503881, -73.958708)",FLATBUSH AVENUE                 ,CHURCH AVENUE                   ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,360334,BICYCLE,PASSENGER VEHICLE,,,
06/16/2014,16:05,QUEENS,11385,40.7017784,-73.8828232,"(40.7017784, -73.8828232)",MYRTLE AVENUE                   ,69 STREET                       ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,353164,BICYCLE,BUS,,,
06/21/2014,22:45,MANHATTAN,10037,40.8185112,-73.9376454,"(40.8185112, -73.9376454)",WEST 142 STREET                 ,LENOX AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,355708,BICYCLE,,,,
06/12/2014,12:30,MANHATTAN,10038,40.7128006,-73.9971179,"(40.7128006, -73.9971179)",CATHERINE STREET                ,HENRY STREET                    ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,350124,BICYCLE,LIVERY VEHICLE,,,
06/24/2014,16:30,MANHATTAN,10030,40.8146335,-73.9441916,"(40.8146335, -73.9441916)",WEST 134 STREET                 ,7 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,356783,BICYCLE,,,,
06/21/2014,13:30,,,40.5848184,-73.9527057,"(40.5848184, -73.9527057)",,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,2944308,BICYCLE,UNKNOWN,,,
06/19/2014,0:45,MANHATTAN,10040,40.8553346,-73.9333128,"(40.8553346, -73.9333128)",BROADWAY                        ,WEST 189 STREET                 ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,354056,BICYCLE,UNKNOWN,,,
05/17/2014,10:50,BRONX,10465,40.8310013,-73.8265168,"(40.8310013, -73.8265168)",EAST TREMONT AVENUE             ,BARKLEY AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,336594,BICYCLE,PASSENGER VEHICLE,,,
05/20/2014,9:15,BROOKLYN,11201,40.694276,-73.9924235,"(40.694276, -73.9924235)",MONTAGUE STREET                 ,CLINTON STREET                  ,,1,0,0,0,1,0,0,0,Passenger Distraction,Passenger Distraction,,,,338430,BICYCLE,PASSENGER VEHICLE,,,
05/30/2014,11:30,MANHATTAN,10019,40.7691169,-73.9885593,"(40.7691169, -73.9885593)",WEST 57 STREET                  ,10 AVENUE                       ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,343732,BICYCLE,UNKNOWN,,,
05/20/2014,21:00,QUEENS,11372,40.7492579,-73.8889763,"(40.7492579, -73.8889763)",37 AVENUE                       ,77 STREET                       ,,2,0,0,0,1,0,1,0,Physical Disability,Physical Disability,,,,338634,BICYCLE,SCOOTER,,,
05/27/2014,12:30,QUEENS,11103,40.7566785,-73.9208649,"(40.7566785, -73.9208649)",STEINWAY STREET                 ,34 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,342560,BICYCLE,UNKNOWN,,,
05/17/2014,19:50,BROOKLYN,11216,40.6762527,-73.9530715,"(40.6762527, -73.9530715)",BEDFORD AVENUE                  ,BERGEN STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,337268,BICYCLE,UNKNOWN,,,
05/29/2014,23:57,MANHATTAN,10001,40.7445322,-73.9888703,"(40.7445322, -73.9888703)",BROADWAY                        ,WEST 27 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,343180,BICYCLE,PASSENGER VEHICLE,,,
05/12/2014,15:00,MANHATTAN,10011,40.7434703,-74.007232,"(40.7434703, -74.007232)",10 AVENUE                       ,WEST 16 STREET                  ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,333734,BICYCLE,UNKNOWN,,,
05/16/2014,12:40,BROOKLYN,11210,40.6369208,-73.9375124,"(40.6369208, -73.9375124)",FARRAGUT ROAD                   ,ALBANY AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,336651,BICYCLE,UNKNOWN,,,
05/27/2014,14:50,BROOKLYN,11217,40.689698,-73.9751049,"(40.689698, -73.9751049)",DEKALB AVENUE                   ,SOUTH PORTLAND AVENUE           ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,349927,BICYCLE,UNKNOWN,,,
05/11/2014,22:00,QUEENS,11378,40.7228814,-73.8896191,"(40.7228814, -73.8896191)",60 AVENUE                       ,70 STREET                       ,,0,0,0,0,0,0,0,0,Backing Unsafely,Physical Disability,,,,334141,BICYCLE,PASSENGER VEHICLE,,,
05/19/2014,0:01,MANHATTAN,10010,40.7413566,-73.989127,"(40.7413566, -73.989127)",EAST 23 STREET                  ,BROADWAY                        ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,337583,BICYCLE,SPORT UTILITY / STATION WAGON,,,
05/18/2014,15:00,MANHATTAN,10036,40.7560353,-73.9869481,"(40.7560353, -73.9869481)",WEST 42 STREET                  ,7 AVENUE                        ,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,336989,BICYCLE,PASSENGER VEHICLE,,,
05/17/2014,20:25,MANHATTAN,10019,40.7658813,-73.9946319,"(40.7658813, -73.9946319)",WEST 50 STREET                  ,11 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,337606,BICYCLE,BICYCLE,,,
05/06/2014,21:00,BRONX,10469,40.8628241,-73.8463215,"(40.8628241, -73.8463215)",MACE AVENUE                     ,SEYMOUR AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,331447,BICYCLE,PASSENGER VEHICLE,,,
05/04/2014,9:30,,,,,,30 AVENUE                       ,30 STREET                       ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,330626,BICYCLE,SPORT UTILITY / STATION WAGON,,,
05/01/2014,22:55,MANHATTAN,10029,40.7967631,-73.945095,"(40.7967631, -73.945095)",EAST 112 STREET                 ,PARK AVENUE                     ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,328724,BICYCLE,PASSENGER VEHICLE,,,
04/22/2014,18:30,STATEN ISLAND,10301,40.6434314,-74.0841429,"(40.6434314, -74.0841429)",WESTERVELT AVENUE               ,CRESCENT AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,324478,BICYCLE,SPORT UTILITY / STATION WAGON,,,
04/12/2014,19:40,BROOKLYN,11201,40.688616,-73.9891681,"(40.688616, -73.9891681)",SMITH STREET                    ,ATLANTIC AVENUE                 ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,319814,BICYCLE,UNKNOWN,,,
04/19/2014,18:41,MANHATTAN,10027,40.8112661,-73.9578098,"(40.8112661, -73.9578098)",WEST 123 STREET                 ,AMSTERDAM AVENUE                ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,322813,BICYCLE,UNKNOWN,,,
04/26/2014,19:59,MANHATTAN,10037,40.8154026,-73.9399099,"(40.8154026, -73.9399099)",WEST 137 STREET                 ,LENOX AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,326584,BICYCLE,,,,
04/26/2014,23:58,QUEENS,11694,40.5792364,-73.8389282,"(40.5792364, -73.8389282)",BEACH 118 STREET                ,ROCKAWAY BEACH BOULEVARD        ,,1,0,0,0,1,0,0,0,Alcohol Involvement,,,,,329494,BICYCLE,,,,
04/14/2014,18:25,BROOKLYN,11208,40.6814122,-73.8725294,"(40.6814122, -73.8725294)",ATLANTIC AVENUE                 ,PINE STREET                     ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,320738,BICYCLE,SPORT UTILITY / STATION WAGON,,,
05/01/2014,5:30,BRONX,10458,40.8578263,-73.8868718,"(40.8578263, -73.8868718)",EAST 189 STREET                 ,HOFFMAN STREET                  ,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,328235,BICYCLE,LARGE COM VEH(6 OR MORE TIRES),,,
04/29/2014,14:40,QUEENS,11101,40.7468753,-73.9527114,"(40.7468753, -73.9527114)",VERNON BOULEVARD                ,46 AVENUE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,327424,BICYCLE,UNKNOWN,,,
04/03/2014,18:35,MANHATTAN,10027,40.8158809,-73.9605598,"(40.8158809, -73.9605598)",RIVERSIDE DRIVE                 ,TIEMANN PLACE                   ,,1,0,0,0,1,0,0,0,Unspecified,,,,,315024,BICYCLE,PASSENGER VEHICLE,,,
04/02/2014,20:30,QUEENS,11373,40.7458347,-73.8802844,"(40.7458347, -73.8802844)",HAMPTON STREET                  ,BRITTON AVENUE                  ,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,314845,BICYCLE,MOTORCYCLE,,,
03/18/2014,20:20,BROOKLYN,11221,40.6859719,-73.9266746,"(40.6859719, -73.9266746)",PATCHEN AVENUE                  ,JEFFERSON AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,308036,BICYCLE,SPORT UTILITY / STATION WAGON,,,
04/01/2014,17:33,BRONX,10467,40.8665775,-73.8673188,"(40.8665775, -73.8673188)",WHITE PLAINS ROAD               ,BRITTON STREET                  ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,314107,BICYCLE,OTHER,,,
03/26/2014,5:30,BROOKLYN,11222,40.7246381,-73.9481706,"(40.7246381, -73.9481706)",MCGUINNESS BOULEVARD            ,NASSAU AVENUE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,311360,BICYCLE,LIVERY VEHICLE,,,
03/30/2014,17:00,BROOKLYN,11228,40.6169368,-74.0237153,"(40.6169368, -74.0237153)",90 STREET                       ,BATTERY AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,317126,BICYCLE,UNKNOWN,,,
03/14/2014,8:30,BROOKLYN,11218,40.6409147,-73.9736422,"(40.6409147, -73.9736422)",OCEAN PARKWAY                   ,AVENUE C                        ,,1,0,0,0,1,0,0,0,Unspecified,,,,,305657,BICYCLE,PASSENGER VEHICLE,,,
03/04/2014,9:39,BROOKLYN,11230,40.6180013,-73.9638897,"(40.6180013, -73.9638897)",CONEY ISLAND AVENUE             ,LOCUST AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,152298,BICYCLE,PASSENGER VEHICLE,,,
02/22/2014,16:58,MANHATTAN,10030,40.8178464,-73.9418441,"(40.8178464, -73.9418441)",WEST 139 STREET                 ,7 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,68122,BICYCLE,,,,
01/06/2014,19:55,MANHATTAN,10007,40.7152351,-74.0054181,"(40.7152351, -74.0054181)",BROADWAY                        ,DUANE STREET                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4758,BICYCLE,UNKNOWN,,,
01/09/2014,8:32,BROOKLYN,11215,40.6739992,-73.9822776,"(40.6739992, -73.9822776)",5 AVENUE                        ,1 STREET                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,179012,BICYCLE,PASSENGER VEHICLE,,,
12/22/2013,8:40,QUEENS,11418,40.6985865,-73.8141814,"(40.6985865, -73.8141814)",ARCHER AVENUE                   ,VANWYCK EXPRESSWAY              ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,212529,BICYCLE,UNKNOWN,,,
12/09/2013,21:15,MANHATTAN,10029,40.7839338,-73.9442245,"(40.7839338, -73.9442245)",EAST 97 STREET                  ,1 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,57245,BICYCLE,UNKNOWN,,,
12/28/2013,2:40,QUEENS,11385,40.7014946,-73.9054655,"(40.7014946, -73.9054655)",SENECA AVENUE                   ,PUTNAM AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,218649,BICYCLE,BUS,,,
12/09/2013,14:00,QUEENS,11412,40.6966481,-73.7617442,"(40.6966481, -73.7617442)",FARMERS BOULEVARD               ,114 DRIVE                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,271779,BICYCLE,SPORT UTILITY / STATION WAGON,,,
01/01/2014,15:40,QUEENS,11368,40.7463582,-73.8624444,"(40.7463582, -73.8624444)",45 AVENUE                       ,102 STREET                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,258881,BICYCLE,UNKNOWN,,,
12/27/2013,17:01,MANHATTAN,10039,40.8250203,-73.9403059,"(40.8250203, -73.9403059)",,,2794 8 AVENUE                           ,2,0,1,0,1,0,0,0,Unspecified,Unspecified,,,,67943,BICYCLE,PASSENGER VEHICLE,,,
11/10/2013,9:34,BROOKLYN,11230,40.6305126,-73.9573008,"(40.6305126, -73.9573008)",OCEAN AVENUE                    ,AVENUE H                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,151398,BICYCLE,PASSENGER VEHICLE,,,
11/22/2013,21:55,MANHATTAN,10029,40.7960734,-73.9434848,"(40.7960734, -73.9434848)",LEXINGTON AVENUE                ,EAST 112 STREET                 ,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,57184,BICYCLE,PASSENGER VEHICLE,,,
11/13/2013,12:28,BROOKLYN,11207,40.6762804,-73.8921621,"(40.6762804, -73.8921621)",ATLANTIC AVENUE                 ,MILLER AVENUE                   ,,1,0,0,0,1,0,0,0,Other Vehicular,Unspecified,,,,169301,BICYCLE,PASSENGER VEHICLE,,,
11/19/2013,7:45,MANHATTAN,10030,40.8184244,-73.9451422,"(40.8184244, -73.9451422)",WEST 138 STREET                 ,8 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,67797,BICYCLE,,,,
12/05/2013,18:14,,,,,,WEST 110 STREET                 ,8 AVENUE                        ,,1,0,0,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,64756,BICYCLE,PASSENGER VEHICLE,,,
11/21/2013,14:00,MANHATTAN,10002,40.7150813,-73.9924897,"(40.7150813, -73.9924897)",CANAL STREET                    ,ALLEN STREET                    ,,1,0,0,0,1,0,0,0,Oversized Vehicle,Unspecified,,,,8808,BICYCLE,UNKNOWN,,,
12/03/2013,18:45,,,,,,OCEAN AVENUE                    ,SHORE PARKWAY                   ,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,,,,120555,BICYCLE,,,,
12/05/2013,19:15,,,40.7252232,-73.8947312,"(40.7252232, -73.8947312)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3003974,BICYCLE,PASSENGER VEHICLE,,,
11/08/2013,19:00,QUEENS,11434,40.6825669,-73.7926578,"(40.6825669, -73.7926578)",SUTPHIN BOULEVARD               ,116 AVENUE                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,271545,BICYCLE,UNKNOWN,,,
11/08/2013,14:59,BROOKLYN,11201,40.6896312,-73.9857387,"(40.6896312, -73.9857387)",LIVINGSTON STREET               ,HOYT STREET                     ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,190837,BICYCLE,SPORT UTILITY / STATION WAGON,,,
11/08/2013,14:03,BROOKLYN,11238,40.6794199,-73.9682261,"(40.6794199, -73.9682261)",VANDERBILT AVENUE               ,BERGEN STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,175148,BICYCLE,PASSENGER VEHICLE,,,
11/25/2013,16:15,MANHATTAN,10002,40.7167087,-73.9891563,"(40.7167087, -73.9891563)",GRAND STREET                    ,ESSEX STREET                    ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,13597,BICYCLE,UNKNOWN,,,
11/18/2013,3:53,,,,,,MEEKER AVENUE                   ,FROST STREET                    ,,0,1,0,0,0,1,0,0,Passenger Distraction,Unspecified,,,,200547,BICYCLE,UNKNOWN,,,
11/19/2013,16:40,QUEENS,11413,40.6763997,-73.7413174,"(40.6763997, -73.7413174)",MERRICK BOULEVARD               ,229 STREET                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,226320,BICYCLE,PASSENGER VEHICLE,,,
11/05/2013,17:03,BROOKLYN,11233,40.6822537,-73.9198679,"(40.6822537, -73.9198679)",BAINBRIDGE STREET               ,HOWARD AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,184106,BICYCLE,UNKNOWN,,,
11/06/2013,17:45,QUEENS,11691,40.6012998,-73.7452672,"(40.6012998, -73.7452672)",BEACH 9 STREET                  ,ROOSEVELT COURT                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,203369,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/13/2013,16:14,,,,,,PELHAM PARKWAY NORTH            ,WILLIAMSBRIDGE ROAD             ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,105890,BICYCLE,PASSENGER VEHICLE,,,
10/09/2013,16:30,MANHATTAN,10009,40.7258772,-73.9775339,"(40.7258772, -73.9775339)",EAST 10 STREET                  ,AVENUE C                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,15933,BICYCLE,SPORT UTILITY / STATION WAGON,,,
11/01/2013,19:37,BROOKLYN,11208,40.675297,-73.8726709,"(40.675297, -73.8726709)",PITKIN AVENUE                   ,DOSCHER STREET                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,169175,BICYCLE,PASSENGER VEHICLE,,,
10/18/2013,9:45,QUEENS,11373,40.7445903,-73.8846678,"(40.7445903, -73.8846678)",BAXTER AVENUE                   ,LAYTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,258346,BICYCLE,UNKNOWN,,,
10/20/2013,13:00,,,,,,WEST 156 STREET                 ,8 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,67704,BICYCLE,,,,
10/18/2013,9:37,MANHATTAN,10003,40.7360047,-73.9936167,"(40.7360047, -73.9936167)",WEST 14 STREET                  ,5 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,25093,BICYCLE,VAN,,,
10/29/2013,18:50,MANHATTAN,10003,40.7360047,-73.9936167,"(40.7360047, -73.9936167)",EAST 14 STREET                  ,5 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,11613,BICYCLE,PASSENGER VEHICLE,,,
10/21/2013,17:25,BROOKLYN,11249,40.7192284,-73.9628969,"(40.7192284, -73.9628969)",NORTH 5 STREET                  ,KENT AVENUE                     ,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,,,,200400,BICYCLE,UNKNOWN,,,
10/26/2013,5:35,,,,,,FLATBUSH AVENUE                 ,GLENWOOD ROAD                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,151251,BICYCLE,PASSENGER VEHICLE,,,
10/13/2013,19:50,QUEENS,11385,40.7025952,-73.8552926,"(40.7025952, -73.8552926)",WOODHAVEN BOULEVARD             ,MYRTLE AVENUE                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,217869,BICYCLE,PASSENGER VEHICLE,,,
11/02/2013,16:10,BROOKLYN,11206,40.7102211,-73.9509952,"(40.7102211, -73.9509952)",UNION AVENUE                    ,MAUJER STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,197171,BICYCLE,UNKNOWN,,,
10/26/2013,2:51,MANHATTAN,10003,40.7332923,-73.9871799,"(40.7332923, -73.9871799)",EAST 14 STREET                  ,3 AVENUE                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,16011,BICYCLE,UNKNOWN,,,
10/22/2013,9:46,,,,,,HAMILTON AVENUE                 ,WEST 9 STREET                   ,,1,0,0,0,1,0,0,0,Physical Disability,Driver Inattention/Distraction,,,,172139,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/14/2013,11:42,BROOKLYN,11236,40.6448524,-73.9111168,"(40.6448524, -73.9111168)",REMSEN AVENUE                   ,FOSTER AVENUE                   ,,1,0,0,0,1,0,0,0,Lost Consciousness,Unspecified,,,,146781,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/08/2013,17:55,QUEENS,11419,40.6832034,-73.8274133,"(40.6832034, -73.8274133)",114 STREET                      ,107 AVENUE                      ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,231836,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/22/2013,21:27,MANHATTAN,10037,40.8128153,-73.9418016,"(40.8128153, -73.9418016)",WEST 133 STREET                 ,LENOX AVENUE                    ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,67709,BICYCLE,,,,
09/15/2013,3:40,QUEENS,11372,40.7526563,-73.895258,"(40.7526563, -73.895258)",34 AVENUE                       ,71 STREET                       ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,283145,BICYCLE,UNKNOWN,,,
10/02/2013,20:30,QUEENS,11429,40.7073058,-73.7512138,"(40.7073058, -73.7512138)",HOLLIS AVENUE                   ,FRANCIS LEWIS BOULEVARD         ,,1,0,1,0,0,0,0,0,Unspecified,,,,,225615,BICYCLE,,,,
10/01/2013,21:52,BRONX,10455,40.8167644,-73.9007208,"(40.8167644, -73.9007208)",EAST 156 STREET                 ,DAWSON STREET                   ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,78004,BICYCLE,UNKNOWN,,,
09/24/2013,17:30,MANHATTAN,10024,40.7927226,-73.9770924,"(40.7927226, -73.9770924)",WEST 91 STREET                  ,RIVERSIDE DRIVE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,59097,BICYCLE,PASSENGER VEHICLE,,,
10/03/2013,20:06,BROOKLYN,11216,40.6783196,-73.9469195,"(40.6783196, -73.9469195)",NEW YORK AVENUE                 ,ATLANTIC AVENUE                 ,,1,0,0,0,1,0,0,0,Physical Disability,Unspecified,,,,181847,BICYCLE,UNKNOWN,,,
09/29/2013,13:30,BROOKLYN,11215,40.6703848,-73.9852958,"(40.6703848, -73.9852958)",5 AVENUE                        ,7 STREET                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,178452,BICYCLE,UNKNOWN,,,
09/26/2013,16:30,BROOKLYN,11215,40.6726033,-73.9933777,"(40.6726033, -73.9933777)",9 STREET                        ,2 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,178435,BICYCLE,UNKNOWN,,,
10/06/2013,14:15,MANHATTAN,10027,40.8145804,-73.9479488,"(40.8145804, -73.9479488)",WEST 132 STREET                 ,8 AVENUE                        ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,67667,BICYCLE,,,,
09/21/2013,8:15,BROOKLYN,11217,40.6879453,-73.9814013,"(40.6879453, -73.9814013)",LIVINGSTON STREET               ,NEVINS STREET                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,190507,BICYCLE,PASSENGER VEHICLE,,,
10/02/2013,16:10,BROOKLYN,11236,40.6365062,-73.9157145,"(40.6365062, -73.9157145)",GLENWOOD ROAD                   ,EAST 79 STREET                  ,,1,0,0,0,1,0,0,0,Fatigued/Drowsy,Unspecified,,,,146725,BICYCLE,PASSENGER VEHICLE,,,
10/05/2013,14:40,BROOKLYN,11212,40.6567832,-73.9137787,"(40.6567832, -73.9137787)",CHURCH AVENUE                   ,EAST 98 STREET                  ,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,139430,BICYCLE,SPORT UTILITY / STATION WAGON,,,
09/24/2013,6:30,,,,,,MAURICE AVENUE                  ,QUEENS MIDTOWN EXPRESSWAY       ,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,217704,BICYCLE,PASSENGER VEHICLE,,,
10/03/2013,15:50,STATEN ISLAND,10304,40.6285435,-74.0764686,"(40.6285435, -74.0764686)",BAY STREET                      ,PROSPECT STREET                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,289428,BICYCLE,UNKNOWN,,,
09/22/2013,20:00,MANHATTAN,10002,40.7199351,-73.9787516,"(40.7199351, -73.9787516)",AVENUE D                        ,EAST HOUSTON STREET             ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,15855,BICYCLE,UNKNOWN,,,
09/23/2013,11:00,,,,,,WEST 110 STREET                 ,MORNINGSIDE AVENUE              ,,1,0,0,0,1,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,63216,BICYCLE,UNKNOWN,,,
08/16/2013,10:30,MANHATTAN,10027,40.807667,-73.9492799,"(40.807667, -73.9492799)",WEST 123 STREET                 ,7 AVENUE                        ,,1,0,0,0,1,0,0,0,Passenger Distraction,Unspecified,,,,64496,BICYCLE,UNKNOWN,,,
09/06/2013,18:00,,,,,,WHITE PLAINS ROAD               ,BRONXDALE AVENUE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,105636,BICYCLE,SPORT UTILITY / STATION WAGON,,,
08/24/2013,19:04,BROOKLYN,11203,40.6509486,-73.9466746,"(40.6509486, -73.9466746)",CHURCH AVENUE                   ,NEW YORK AVENUE                 ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,138946,BICYCLE,PASSENGER VEHICLE,,,
08/26/2013,9:10,,,,,,25 AVENUE                       ,SHORE PARKWAY                   ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,124332,BICYCLE,SPORT UTILITY / STATION WAGON,,,
08/16/2013,9:12,MANHATTAN,10027,40.8120522,-73.9535429,"(40.8120522, -73.9535429)",WEST 126 STREET                 ,MORNINGSIDE AVENUE              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,63139,BICYCLE,OTHER,,,
