CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
04/17/2021,17:00,,,40.734688,-73.99998,"(40.734688, -73.99998)",GREENWICH AVENUE,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Aggressive Driving/Road Rage,Unspecified,,,4409059,Sedan,Bike,Bike,,
04/12/2021,22:56,BROOKLYN,11221,40.690563,-73.94536,"(40.690563, -73.94536)",TOMPKINS AVENUE,LAFAYETTE AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,,,4411036,Sedan,Sedan,Bike,,
07/18/2021,20:00,BROOKLYN,11225,40.654255,-73.96177,"(40.654255, -73.96177)",,,287       OCEAN AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,4439259,Sedan,Sedan,Bike,,
05/12/2021,21:29,MANHATTAN,10029,40.78858,-73.955284,"(40.78858, -73.955284)",5 AVENUE,EAST 97 STREET,,3,0,0,0,1,0,2,0,Following Too Closely,Passing or Lane Usage Improper,Unspecified,,,4416975,Taxi,Station Wagon/Sport Utility Vehicle,Bike,,
05/10/2021,16:43,,,,,,WILLIAMSBURG BRIDGE INNER ROADWA,,,3,0,0,0,3,0,0,0,Unsafe Lane Changing,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,4415260,Bike,Bike,Bike,,
05/11/2021,21:28,BROOKLYN,11215,40.67216,-73.98721,"(40.67216, -73.98721)",4 AVENUE,6 STREET,,4,0,0,0,1,0,3,0,Unsafe Speed,Failure to Yield Right-of-Way,Unspecified,,,4415766,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
05/18/2021,21:15,MANHATTAN,10128,40.78519,-73.94934,"(40.78519, -73.94934)",EAST 96 STREET,3 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4417980,Sedan,Pick-up Truck,Bike,,
05/18/2021,11:55,MANHATTAN,10002,40.71997,-73.992905,"(40.71997, -73.992905)",CHRYSTIE STREET,DELANCEY STREET,,3,0,0,0,1,0,2,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4417835,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
05/25/2021,22:15,,,,,,BROOKLYN BRIDGE,,,2,0,0,0,2,0,0,0,Aggressive Driving/Road Rage,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,4420385,Sedan,Bike,Bike,,
05/27/2021,18:30,BROOKLYN,11226,40.662407,-73.96516,"(40.662407, -73.96516)",EAST DRIVE,EAST LAKE DRIVE,,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,4421240,Bike,Bike,Bike,,
05/27/2021,16:14,,,40.73305,-74.00642,"(40.73305, -74.00642)",CHRISTOPHER STREET,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4421615,Box Truck,Box Truck,Bike,,
06/15/2021,20:28,QUEENS,11423,40.71112,-73.778915,"(40.71112, -73.778915)",182 PLACE,90 AVENUE,,1,0,0,0,1,0,0,0,Brakes Defective,Traffic Control Disregarded,Unspecified,,,4428173,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
06/24/2021,8:25,,,40.69149,-73.92557,"(40.69149, -73.92557)",BROADWAY,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing Too Closely,Unspecified,,,4430370,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
04/04/2021,11:25,QUEENS,11372,40.75035,-73.87849,"(40.75035, -73.87849)",,,88-22     37 AVENUE                     ,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,4404560,Sedan,Bike,Bike,,
03/23/2021,22:05,BRONX,10457,,,,WASHINGTON AVENUE               ,CLAREMONT PARKWAY,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,4401257,Sedan,Taxi,Bike,,
03/03/2021,20:35,MANHATTAN,10003,40.7326,-73.987686,"(40.7326, -73.987686)",EAST 13 STREET                  ,3 AVENUE,,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Other Vehicular,Unspecified,,,4396157,Sedan,Bike,Bike,,
03/12/2021,18:40,,,40.8651,-73.92189,"(40.8651, -73.92189)",SHERMAN AVENUE                  ,,,3,0,0,0,1,0,2,0,Alcohol Involvement,Unspecified,Unspecified,,,4399587,Moped,Station Wagon/Sport Utility Vehicle,Bike,,
12/31/2020,19:33,,,40.730057,-73.999374,"(40.730057, -73.999374)",SULLIVAN STREET                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4382193,Sedan,Bike,Bike,,
01/27/2021,20:08,BROOKLYN,11212,40.66549,-73.91063,"(40.66549, -73.91063)",BLAKE AVENUE                    ,CHESTER STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4388071,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
12/15/2020,15:06,BROOKLYN,11201,40.68993,-73.98148,"(40.68993, -73.98148)",DE KALB AVENUE                  ,FLATBUSH AVENUE EXTENSION,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,4377445,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
01/22/2021,22:45,BROOKLYN,11218,40.643574,-73.97166,"(40.643574, -73.97166)",BEVERLEY ROAD                   ,EAST 8 STREET,,2,0,0,0,1,0,1,0,Unspecified,Unspecified,Unspecified,,,4386418,Sedan,Sedan,Bike,,
10/26/2020,20:36,BROOKLYN,11234,40.621216,-73.93539,"(40.621216, -73.93539)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE,,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,4363878,Bus,Bike,Bike,,
11/24/2020,18:07,BROOKLYN,11225,40.662937,-73.9456,"(40.662937, -73.9456)",,,488       BROOKLYN AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4372430,Sedan,Sedan,Bike,,
10/17/2020,15:20,BROOKLYN,11230,40.62418,-73.97048,"(40.62418, -73.97048)",OCEAN PARKWAY                   ,AVENUE J,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4359061,Sedan,Sedan,Bike,,
10/25/2020,2:25,BROOKLYN,11233,40.683838,-73.92924,"(40.683838, -73.92924)",,,255       REID AVENUE                   ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4360904,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
12/04/2020,17:03,BRONX,10462,40.846207,-73.86134,"(40.846207, -73.86134)",,,840       MORRIS PARK AVENUE            ,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4373249,Van,Bike,Bike,,
10/17/2020,19:57,BRONX,10456,40.83354,-73.89631,"(40.83354, -73.89631)",PROSPECT AVENUE                 ,BOSTON ROAD,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,4358575,Taxi,Bike,Bike,,
06/28/2021,23:37,BROOKLYN,11226,40.652412,-73.95423,"(40.652412, -73.95423)",,,123       LINDEN BOULEVARD,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4432331,Sedan,Sedan,Bike,Sedan,
04/06/2021,7:45,BROOKLYN,11215,40.673965,-73.98571,"(40.673965, -73.98571)",4 AVENUE,3 STREET,,5,0,0,0,1,0,3,0,Traffic Control Disregarded,Unspecified,Unspecified,Unspecified,,4405166,Sedan,Station Wagon/Sport Utility Vehicle,Bike,E-Scooter,
09/23/2020,22:09,,,,,,THIRD AVE BRIDGE                ,,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,4351000,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
07/05/2021,17:45,,,40.581448,-73.852165,"(40.581448, -73.852165)",BEACH CHANNEL DRIVE,,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4434905,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
07/09/2021,19:50,BROOKLYN,11215,40.66147,-73.98613,"(40.66147, -73.98613)",PROSPECT AVENUE,7 AVENUE,,3,0,0,0,2,0,1,0,Other Vehicular,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,,4435758,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,Bike,
07/08/2021,15:00,QUEENS,11413,40.65799,-73.76467,"(40.65799, -73.76467)",149 ROAD,183 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4435332,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
07/10/2021,18:51,MANHATTAN,10016,40.74772,-73.97375,"(40.74772, -73.97375)",,,720       2 AVENUE,2,0,0,0,2,0,0,0,Reaction to Uninvolved Vehicle,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,4435588,Sedan,Bike,Bike,,
07/09/2021,17:00,MANHATTAN,10027,40.80951,-73.94556,"(40.80951, -73.94556)",,,127       WEST 127 STREET,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4436716,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
07/17/2021,15:31,BROOKLYN,11207,40.675735,-73.89686,"(40.675735, -73.89686)",ATLANTIC AVENUE,PENNSYLVANIA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4438374,Sedan,Sedan,Bike,,
07/20/2021,19:15,MANHATTAN,10019,40.762527,-73.98967,"(40.762527, -73.98967)",,,709       9 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4440849,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
08/05/2021,5:43,,,,,,,,61        EAST DRIVE,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,4444137,Bike,Bike,Bike,,
08/07/2021,20:15,BROOKLYN,11226,40.65505,-73.95631,"(40.65505, -73.95631)",BEDFORD AVENUE,CLARKSON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,4444595,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
08/15/2021,20:15,BROOKLYN,11211,40.7145,-73.957565,"(40.7145, -73.957565)",METROPOLITAN AVENUE,ROEBLING STREET,,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4448031,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
08/15/2021,2:25,BRONX,10459,40.822105,-73.90062,"(40.822105, -73.90062)",PROSPECT AVENUE,EAST 163 STREET,,2,0,0,0,1,0,1,0,Traffic Control Disregarded,Unspecified,Unspecified,,,4447512,Sedan,Taxi,Bike,,
08/19/2021,18:30,BROOKLYN,11211,40.708904,-73.95926,"(40.708904, -73.95926)",BROADWAY,HAVEMEYER STREET,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,4448706,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
08/29/2021,10:08,,,40.77353,-73.94417,"(40.77353, -73.94417)",FDR DRIVE,,,3,0,0,0,3,0,0,0,Pavement Defective,Shoulders Defective/Improper,Pavement Defective,,,4451773,Bike,Bike,Bike,,
08/23/2021,17:18,BRONX,10455,40.812496,-73.90283,"(40.812496, -73.90283)",,,580       SOUTHERN BOULEVARD,1,0,0,0,1,0,0,0,Unspecified,Unspecified,Unspecified,,,4455923,Box Truck,Station Wagon/Sport Utility Vehicle,Bike,,
09/13/2021,23:00,,,,,,CROSS BAY BOULEVARD,SHORE PARKWAY,,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,Unspecified,,,4456968,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
09/20/2020,16:30,,,40.5917,-74.164444,"(40.5917, -74.164444)",,,2271      RICHMOND AVENUE               ,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4350371,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
09/23/2020,13:35,BROOKLYN,11206,40.701077,-73.94043,"(40.701077, -73.94043)",FLUSHING AVENUE                 ,SUMNER PLACE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,Outside Car Distraction,,,4350901,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
08/21/2020,19:33,BROOKLYN,11206,40.69897,-73.95702,"(40.69897, -73.95702)",BEDFORD AVENUE                  ,FLUSHING AVENUE,,3,0,0,0,2,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,Traffic Control Disregarded,Unspecified,,4340621,Motorcycle,Sedan,Bike,Bike,
10/07/2020,14:02,BROOKLYN,11214,40.603874,-73.99544,"(40.603874, -73.99544)",21 AVENUE                       ,85 STREET,,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4355539,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
09/18/2020,16:41,,,40.771694,-73.95919,"(40.771694, -73.95919)",3 AVENUE                        ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4349859,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
08/28/2020,16:15,,,40.61521,-74.16381,"(40.61521, -74.16381)",,,24        ARLENE STREET                 ,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Following Too Closely,Unspecified,,,4343285,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
09/18/2020,10:30,QUEENS,11368,40.741405,-73.85777,"(40.741405, -73.85777)",103 STREET                      ,LEWIS AVENUE,,1,0,0,0,1,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4350429,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
09/01/2020,17:15,STATEN ISLAND,10314,40.61334,-74.11919,"(40.61334, -74.11919)",TODT HILL ROAD                  ,VICTORY BOULEVARD,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,4344103,Sedan,Sedan,Bike,,
08/21/2020,17:30,BROOKLYN,11205,40.694546,-73.96024,"(40.694546, -73.96024)",,,143       TAAFFE PLACE                  ,2,0,1,0,1,0,0,0,Aggressive Driving/Road Rage,Unspecified,Unspecified,,,4341196,Sedan,Pick up tr,Bike,,
10/03/2020,19:17,MANHATTAN,10010,40.742813,-73.98865,"(40.742813, -73.98865)",WEST 25 STREET                  ,5 AVENUE,,2,0,0,0,2,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,4354435,Sedan,Bike,Bike,,
09/19/2020,22:20,BROOKLYN,11206,40.707523,-73.94112,"(40.707523, -73.94112)",,,202       MONTROSE AVENUE               ,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,4349589,Sedan,Sedan,Bike,,
09/27/2020,14:38,,,,,,,,72        WEST DRIVE                    ,2,0,0,0,2,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4352666,Bike,Bike,Bike,,
07/08/2020,17:00,QUEENS,11414,40.656963,-73.84322,"(40.656963, -73.84322)",160 AVENUE                      ,89 STREET,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,4326798,Sedan,Bike,Bike,,
08/16/2020,11:51,BRONX,10453,40.861862,-73.91282,"(40.861862, -73.91282)",WEST FORDHAM ROAD               ,MAJOR DEEGAN EXPRESSWAY,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,Unspecified,,,4338730,Taxi,Sedan,Bike,,
07/06/2020,5:30,,,40.828922,-73.9504,"(40.828922, -73.9504)",RIVERSIDE DRIVE                 ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4326121,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
08/11/2020,14:50,QUEENS,11385,40.71271,-73.90124,"(40.71271, -73.90124)",,,61-024    METROPOLITAN AVENUE           ,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4337576,Box Truck,Sedan,Bike,,
08/04/2020,15:40,MANHATTAN,10032,40.844677,-73.93886,"(40.844677, -73.93886)",BROADWAY                        ,WEST 173 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4335659,Sedan,Taxi,Bike,,
08/15/2020,13:30,BRONX,10456,40.822594,-73.90269,"(40.822594, -73.90269)",,,788       EAST 163 STREET               ,1,0,0,0,1,0,0,0,Other Vehicular,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,4339109,Bus,Sedan,Bike,,
08/10/2020,14:40,BRONX,10472,40.834423,-73.879265,"(40.834423, -73.879265)",EAST 174 STREET                 ,BRONX RIVER AVENUE,,2,0,0,0,2,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,4338002,Station Wagon/Sport Utility Vehicle,E-Bike,Bike,,
06/14/2020,18:05,,,40.799145,-73.972534,"(40.799145, -73.972534)",RIVERSIDE DRIVE                 ,,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4319878,Bike,Bike,Bike,,
05/09/2020,14:50,QUEENS,11375,40.71247,-73.83494,"(40.71247, -73.83494)",UNION TURNPIKE                  ,BURNS STREET,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4312578,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
06/10/2020,18:00,,,40.621002,-74.14929,"(40.621002, -74.14929)",,,278       WILLOW ROAD WEST              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4323095,Sedan,Sedan,Bike,,
06/18/2020,17:59,,,40.84631,-73.91947,"(40.84631, -73.91947)",FEATHERBED LANE                 ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,4321323,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
06/06/2020,22:31,,,40.671337,-73.9448,"(40.671337, -73.9448)",BROOKLYN AVENUE                 ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,4323341,Bike,Sedan,Bike,,
06/17/2020,0:25,MANHATTAN,10001,40.748062,-74.00112,"(40.748062, -74.00112)",,,414       WEST 25 STREET                ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,Unspecified,Unspecified,4320869,Sedan,Station Wagon/Sport Utility Vehicle,Bike,Sedan,Sedan
06/03/2020,0:02,,,40.80682,-73.96106,"(40.80682, -73.96106)",WEST 116 STREET                 ,,,0,0,0,0,0,0,0,0,Turning Improperly,Passenger Distraction,Passenger Distraction,,,4318406,Sedan,Bike,Bike,,
05/25/2020,14:28,,,40.702847,-73.93353,"(40.702847, -73.93353)",FLUSHING AVENUE                 ,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,4315732,Van,Tractor Truck Diesel,Bike,,
06/01/2020,4:30,MANHATTAN,10014,,,,hudson street                   ,bleecker street,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,4317246,Sedan,Bike,Bike,,
06/26/2020,15:50,BROOKLYN,11225,40.667103,-73.95638,"(40.667103, -73.95638)",,,1626      BEDFORD AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4323414,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
04/12/2020,16:30,BROOKLYN,11206,40.70099,-73.94239,"(40.70099, -73.94239)",,,738       BROADWAY                      ,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Passing Too Closely,Unspecified,,,4308579,Sedan,Sedan,Bike,,
05/03/2020,16:50,QUEENS,11377,40.7515,-73.90276,"(40.7515, -73.90276)",59 STREET                       ,BROADWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4311713,Sedan,Bike,Bike,,
04/01/2020,6:42,MANHATTAN,10026,40.80587,-73.95281,"(40.80587, -73.95281)",WEST 119 STREET                 ,SAINT NICHOLAS AVENUE,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4307218,Station Wagon/Sport Utility Vehicle,Bike,Bike,,
09/12/2021,13:41,STATEN ISLAND,10310,40.63367,-74.12848,"(40.63367, -74.12848)",CASTLETON AVENUE,RECTOR STREET,,2,0,0,0,1,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4457619,Sedan,Sedan,Bike,,
09/15/2021,19:36,,,40.687637,-73.97077,"(40.687637, -73.97077)",LAFAYETTE AVENUE,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Reaction to Uninvolved Vehicle,,,4457688,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
09/25/2021,19:40,BROOKLYN,11201,40.693146,-73.99509,"(40.693146, -73.99509)",JORALEMON STREET,HENRY STREET,,2,0,0,0,2,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4460923,Sedan,Bike,Bike,,
09/28/2021,8:45,,,40.74622,-73.94553,"(40.74622, -73.94553)",23 STREET,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4462039,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
10/29/2021,19:29,BROOKLYN,11238,40.682594,-73.962654,"(40.682594, -73.962654)",FULTON STREET,CAMBRIDGE PLACE,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,4472143,Taxi,Sedan,Bike,,
10/11/2021,18:57,,,40.7489568,-73.8713571,"(40.7489568, -73.8713571)",95 STREET,ROOSEVELT AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,4466526,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
11/05/2021,16:30,QUEENS,11420,40.669395,-73.80771,"(40.669395, -73.80771)",133 AVENUE,131 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4474995,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Bike,,
03/24/2020,18:43,BROOKLYN,11229,40.606876,-73.94795,"(40.606876, -73.94795)",BEDFORD AVENUE                  ,AVENUE R,,2,0,0,0,2,0,0,0,Unspecified,Unspecified,Unspecified,,,4303693,Sedan,Bike,Bike,,
03/05/2020,14:18,MANHATTAN,10001,40.75326,-74.00383,"(40.75326, -74.00383)",WEST 30 STREET                  ,11 AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,4306042,Pick-up Truck,Box Truck,Bike,,
01/26/2020,18:40,MANHATTAN,10065,40.76348,-73.96728,"(40.76348, -73.96728)",EAST 61 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4279594,Station Wagon/Sport Utility Vehicle,Bus,Bike,,
01/22/2020,8:45,MANHATTAN,10011,40.735306,-74.00037,"(40.735306, -74.00037)",GREENWICH AVENUE                ,CHARLES STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,,,4277766,Station Wagon/Sport Utility Vehicle,Van,Bike,,
01/20/2020,18:30,BRONX,10461,40.837753,-73.83468,"(40.837753, -73.83468)",,,3144      EAST TREMONT AVENUE           ,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4280663,Station Wagon/Sport Utility Vehicle,Sedan,Bike,,
01/09/2020,13:15,MANHATTAN,10012,40.723022,-73.99882,"(40.723022, -73.99882)",BROADWAY                        ,SPRING STREET,,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,Unspecified,,,4271100,Box Truck,Station Wagon/Sport Utility Vehicle,Bike,,
01/09/2020,14:10,BROOKLYN,11221,40.691624,-73.942665,"(40.691624, -73.942665)",THROOP AVENUE                   ,KOSCIUSZKO STREET,,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,Unspecified,,,4272852,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
12/21/2019,15:53,QUEENS,11377,40.74273,-73.91499,"(40.74273, -73.91499)",50 STREET                       ,QUEENS BOULEVARD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4262301,Sedan,Sedan,Bike,,
11/18/2021,7:20,QUEENS,11378,40.719624,-73.91132,"(40.719624, -73.91132)",RUST STREET,GRAND AVENUE,,2,0,0,0,0,0,2,0,Brakes Defective,Following Too Closely,Unspecified,,,4480140,Sedan,Sedan,Bike,,
11/22/2021,4:09,QUEENS,11101,40.747356,-73.94762,"(40.747356, -73.94762)",21 STREET,45 AVENUE,,0,0,0,0,0,0,0,0,Fell Asleep,Unspecified,Unspecified,,,4479800,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
12/06/2019,9:45,,,40.754745,-73.9879,"(40.754745, -73.9879)",WEST 40 STREET                  ,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4253168,Taxi,Box Truck,Bike,,
10/30/2019,9:22,MANHATTAN,10003,40.728107,-73.984955,"(40.728107, -73.984955)",,,145       1 AVENUE                      ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,4232416,Taxi,Bike,Bike,,
09/19/2019,16:50,BRONX,10454,40.807556,-73.919235,"(40.807556, -73.919235)",EAST 138 STREET                 ,BROOK AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4209106,Sedan,Station Wagon/Sport Utility Vehicle,Bike,,
